Image Filename,Coefficients
416.png,[ 0.02797614  0.30027401 -0.10942091  0.10234227]
417.png,[ 0.01305069  0.32447088 -0.12161934  0.10064984]
418.png,[ 0.02552257  0.31358502 -0.1213915   0.1048263 ]
419.png,[ 0.03821765  0.29909616 -0.11580686  0.1037141 ]
420.png,[ 0.01537865  0.3262046  -0.11647899  0.10250422]
421.png,[ 0.06160721  0.25897491 -0.08578651  0.0984335 ]
422.png,[ 0.06714189  0.25830019 -0.08922951  0.09940308]
423.png,[ 0.07967155  0.23040111 -0.06910191  0.09199265]
424.png,[-0.00877554  0.38721767 -0.14776114  0.10302663]
425.png,[ 0.06688911  0.27313424 -0.09491125  0.09614585]
426.png,[-0.00126556  0.39611377 -0.16074404  0.10973499]
427.png,[ 0.07225604  0.27580654 -0.09685761  0.09945065]
428.png,[ 0.05831831  0.2963206  -0.10201749  0.09666016]
429.png,[ 0.07635912  0.23247386 -0.05265517  0.08844106]
430.png,[ 0.26423373 -0.08677719  0.10197115  0.07258242]
431.png,[ 0.22643503 -0.0161143   0.06349715  0.08190486]
432.png,[0.19697155 0.03900126 0.03396462 0.08629314]
433.png,[ 0.24938532 -0.04330996  0.07393397  0.08069799]
434.png,[ 0.28666554 -0.10399071  0.10436727  0.0774728 ]
435.png,[ 0.29413164 -0.11236529  0.11040375  0.07610509]
436.png,[ 0.25196237 -0.04612916  0.07986127  0.07969305]
437.png,[ 0.29404517 -0.10334412  0.11190006  0.07491767]
438.png,[ 0.25508883 -0.03217899  0.07062627  0.08270931]
439.png,[ 0.32106218 -0.1699835   0.16481503  0.0652125 ]
440.png,[ 0.37603253 -0.25089844  0.20414384  0.06024818]
441.png,[ 0.25766677 -0.04877377  0.09693379  0.07796364]
442.png,[ 0.39753367 -0.28582686  0.22305719  0.05813154]
443.png,[ 0.47778689 -0.41712806  0.2791714   0.05816807]
444.png,[ 0.48260365 -0.42123414  0.28468107  0.05670816]
445.png,[ 0.4657689  -0.38995653  0.26589274  0.05976834]
446.png,[ 0.43546567 -0.2815718   0.16290093  0.08953917]
447.png,[ 0.42705515 -0.26946972  0.16328684  0.09078449]
448.png,[ 0.47726943 -0.35509919  0.2113007   0.08373657]
449.png,[ 0.50965792 -0.39635578  0.23001751  0.08130144]
450.png,[ 0.16193822  0.23994987 -0.07752403  0.12316148]
451.png,[ 0.49707352 -0.37276997  0.22277835  0.08142317]
452.png,[ 0.48735033 -0.36851535  0.22554957  0.08158541]
453.png,[ 0.62456939 -0.59616113  0.33362493  0.07287646]
454.png,[ 0.70611894 -0.7501498   0.42585243  0.05811042]
455.png,[ 0.70143944 -0.73913935  0.42691168  0.05749106]
456.png,[ 0.7544584  -0.83520689  0.47504369  0.05046615]
457.png,[ 0.76384738 -0.83782136  0.47647626  0.04986579]
458.png,[ 0.75352899 -0.82259014  0.47614749  0.04911524]
459.png,[ 0.84136961 -0.96144961  0.54700753  0.03880237]
460.png,[ 0.78697864 -0.87788689  0.51118846  0.04289641]
461.png,[ 0.8217616  -0.93606933  0.57541486  0.00445589]
462.png,[ 0.80930884 -0.91963274  0.57354701  0.00601301]
463.png,[ 0.92623386 -1.08998878  0.62151728  0.02989559]
464.png,[ 0.97550113 -1.23072291  0.73973866 -0.01511076]
465.png,[ 1.09350824 -1.42204674  0.84706089 -0.03268441]
466.png,[ 1.02188856 -1.27843645  0.72238959  0.01850336]
467.png,[ 1.02417309 -1.31449689  0.79032525 -0.02361036]
468.png,[-0.17472733  0.9309176  -0.37067403  0.15002056]
469.png,[-0.21564254  1.00023928 -0.40405267  0.15444573]
470.png,[ 1.06914621 -1.335111    0.74223683  0.01658813]
471.png,[ 1.04321423 -1.31796188  0.78117142 -0.02137369]
472.png,[ 1.15823428 -1.48634411  0.81756398  0.00604714]
473.png,[ 1.05794299 -1.36038035  0.80405376 -0.02512255]
474.png,[ 1.14570926 -1.51737315  0.88683566 -0.03736011]
475.png,[ 1.0658178  -1.36802316  0.81068172 -0.03055675]
476.png,[ 1.17864999 -1.57531343  0.91881076 -0.0430649 ]
477.png,[ 1.15233249 -1.526975    0.89143094 -0.03803624]
478.png,[ 1.13966067 -1.50473995  0.87938015 -0.0361503 ]
479.png,[ 1.17461685e+00 -1.53519406e+00  8.48618310e-01 -2.87084970e-04]
480.png,[ 1.09628828 -1.39659269  0.82348159 -0.03264567]
481.png,[ 1.06084016 -1.32520138  0.73807954  0.01287601]
482.png,[ 1.15275313 -1.52603866  0.88988981 -0.03764521]
483.png,[ 1.25546253 -1.64714189  0.89727894 -0.00523571]
484.png,[ 1.23380087 -1.64183559  0.94433533 -0.04464912]
485.png,[ 1.23823915 -1.64712581  0.94555734 -0.04459175]
486.png,[ 1.14720195 -1.48351742  0.86025594 -0.03218045]
487.png,[ 1.15928501 -1.5366844   0.89496153 -0.03831929]
488.png,[ 1.26112494 -1.66055023  0.90827935 -0.00813496]
489.png,[ 1.24598789 -1.66262091  0.95443504 -0.04600071]
490.png,[ 1.14447211 -1.44722692  0.79298971  0.00993716]
491.png,[ 1.13516744 -1.46297761  0.85026718 -0.03084233]
492.png,[ 1.22669498 -1.63178627  0.94280405 -0.04567764]
493.png,[ 1.18268158 -1.51292116  0.82503761  0.0055867 ]
494.png,[ 1.22669498 -1.63178627  0.94280405 -0.04567764]
495.png,[ 1.24377961 -1.63156605  0.8944086  -0.00630541]
496.png,[ 1.14447211 -1.44722692  0.79298971  0.00993716]
497.png,[ 1.16272919 -1.51324499  0.87704601 -0.03482858]
498.png,[ 1.14864109 -1.49200037  0.8702121  -0.03516102]
499.png,[ 1.14864109 -1.49200037  0.8702121  -0.03516102]
500.png,[ 1.15794653 -1.47625127  0.81293564  0.00561827]
501.png,[ 1.14864109 -1.49200037  0.8702121  -0.03516102]
502.png,[ 1.23823915 -1.64712581  0.94555734 -0.04459175]
503.png,[ 1.02791881 -1.2956734   0.7660562  -0.02352098]
504.png,[ 1.08810441 -1.33469899  0.73483256  0.01076482]
505.png,[ 1.08271213 -1.32645116  0.71087853  0.01610958]
506.png,[ 1.02108192 -1.22274482  0.65078037  0.02598801]
507.png,[ 0.99724379 -1.1859261   0.63245008  0.02480402]
508.png,[ 0.83699388 -0.90037016  0.47759186  0.042088  ]
509.png,[ 0.97072837 -1.17213417  0.66084987 -0.0051077 ]
510.png,[ 1.00959472 -1.22449323  0.67463709 -0.00639653]
511.png,[ 0.67018254 -0.51999046  0.2744408   0.05146697]
512.png,[ 0.76670032 -0.7785604   0.40550566  0.03512112]
513.png,[ 0.76655653 -0.76444943  0.39320151  0.02927423]
514.png,[ 0.66927843 -0.59149431  0.29415749  0.04316629]
515.png,[ 0.83052404 -0.90079954  0.4890228  -0.00379302]
516.png,[ 7.98492724e-01 -8.56503471e-01  4.61868871e-01  8.10539994e-06]
517.png,[ 0.73247156 -0.73789571  0.3976551   0.00905677]
518.png,[ 0.71719584 -0.70452209  0.37628596  0.00699454]
519.png,[ 0.60388155 -0.50501672  0.2610651   0.02739738]
520.png,[ 0.61111974 -0.54203076  0.28405027  0.02399698]
521.png,[ 0.68135483 -0.63642098  0.31377971  0.02216081]
522.png,[ 0.63595902 -0.56159587  0.27484935  0.0280967 ]
523.png,[ 0.58878357 -0.48202366  0.22304201  0.03420888]
524.png,[ 0.58678864 -0.48644231  0.2174082   0.03628591]
525.png,[ 0.57193956 -0.47200136  0.20593639  0.04133421]
526.png,[ 0.64493097 -0.61175536  0.28387439  0.02851472]
527.png,[ 0.63455408 -0.59181918  0.26151501  0.03416494]
528.png,[-0.45207383  1.40069057 -0.75619567  0.17792713]
529.png,[ 0.49121031 -0.32881549  0.11083611  0.0551536 ]
530.png,[ 0.57064246 -0.48212741  0.18725112  0.04507373]
531.png,[ 0.46851566 -0.30207116  0.10510518  0.04855985]
532.png,[ 0.4292688  -0.25518567  0.08774813  0.05040124]
533.png,[ 0.52434421 -0.43184739  0.17826733  0.03773973]
534.png,[ 0.53347164 -0.43558965  0.1715785   0.04020821]
535.png,[ 0.34328038 -0.09235131 -0.0245972   0.06976991]
536.png,[ 0.39849386 -0.18410807  0.02112691  0.06311163]
537.png,[ 0.38496769 -0.1733104   0.01767533  0.06366056]
538.png,[ 0.34746071 -0.11559228 -0.01253925  0.0678179 ]
539.png,[ 0.37737834 -0.16177074  0.00803427  0.06354427]
540.png,[ 0.38314826 -0.17965171  0.01663109  0.06448966]
541.png,[ 0.49048221 -0.44327124  0.2173182   0.01635128]
542.png,[ 0.48271925 -0.44365634  0.22266411  0.01500753]
543.png,[ 0.42435134 -0.35408321  0.18105316  0.02057744]
544.png,[ 0.43861521 -0.37172931  0.18968956  0.01781646]
545.png,[ 0.31392328 -0.15195704  0.08134078  0.03479644]
546.png,[ 0.40753255 -0.33619396  0.17628232  0.01941219]
547.png,[ 0.35721245 -0.26775798  0.14694423  0.02317239]
548.png,[ 0.41724291 -0.36842444  0.19492114  0.01845519]
549.png,[ 0.33742005 -0.2528023   0.1445063   0.02475691]
550.png,[ 0.38520237 -0.32839157  0.18224221  0.01790157]
551.png,[ 0.32065788 -0.22446878  0.12414083  0.02872452]
552.png,[ 0.33312949 -0.24825615  0.14004853  0.0260216 ]
553.png,[ 0.33839397 -0.2470233   0.13070699  0.0282895 ]
554.png,[ 0.28843937 -0.17281533  0.09828081  0.03253898]
555.png,[ 0.31475665 -0.23790814  0.14213031  0.02507676]
556.png,[ 0.30133412 -0.19993635  0.11672419  0.02939292]
557.png,[ 0.1656335   0.07872734 -0.07976302  0.07370669]
558.png,[ 0.26027045 -0.13761184  0.08739541  0.03342375]
559.png,[ 0.15351257  0.10753471 -0.09721407  0.07640547]
560.png,[ 0.14881839  0.10228425 -0.08734383  0.07609284]
561.png,[ 0.07838632  0.2244023  -0.15636035  0.08687931]
562.png,[ 0.20559237 -0.0603342   0.05283445  0.03636709]
563.png,[ 0.24430775 -0.13844713  0.09950216  0.03103969]
564.png,[ 0.07125339  0.23030509 -0.15213245  0.08527395]
565.png,[ 0.08268586  0.20545618 -0.14053257  0.08394084]
566.png,[ 0.18389871 -0.04829612  0.05304398  0.03731075]
567.png,[ 0.01848826  0.30381587 -0.18591881  0.08812165]
568.png,[ 0.23189779 -0.13315988  0.09369956  0.03061396]
569.png,[ 0.0684689   0.21664851 -0.14551679  0.08476737]
570.png,[ 0.08406199  0.13831261 -0.05945397  0.05438266]
571.png,[ 0.05494749  0.19681661 -0.09311249  0.05983035]
572.png,[ 0.13959135  0.04296237 -0.01674848  0.04947023]
573.png,[ 0.11122023  0.07842941 -0.02975495  0.05086373]
574.png,[ 0.09245022  0.10490345 -0.04025912  0.05214418]
575.png,[ 0.11213116  0.05411986 -0.01215706  0.04796139]
576.png,[ 0.06985536  0.12348686 -0.04317817  0.05194271]
577.png,[ 0.06092435  0.12470115 -0.0422408   0.05172759]
578.png,[ 0.16237641 -0.08282453  0.08362282  0.03308966]
579.png,[ 0.18043857 -0.12407675  0.10686853  0.0296702 ]
580.png,[ 0.06063592  0.11613089 -0.03983023  0.05073004]
581.png,[ 0.05722419  0.10477273 -0.02758439  0.04975022]
582.png,[ 0.02254703  0.15571026 -0.05055291  0.05126834]
583.png,[ 0.12371676 -0.04827113  0.07205334  0.03324227]
584.png,[ 0.02164822  0.13881309 -0.03480705  0.04968537]
585.png,[-0.39558107  0.80012165 -0.32346902  0.08730731]
586.png,[-0.03078056  0.21689793 -0.0722946   0.05357467]
587.png,[-0.0517665   0.2389999  -0.07899832  0.05558002]
588.png,[-0.48424572  0.94240126 -0.39813036  0.09797379]
589.png,[-0.54682549  1.02967063 -0.43412637  0.10261049]
590.png,[-0.08642872  0.27940111 -0.09144989  0.05664589]
591.png,[-0.05331991  0.22015805 -0.06188495  0.05259045]
592.png,[-0.57802884  1.06320684 -0.4441278   0.10181233]
593.png,[-0.0953686   0.28339851 -0.08924644  0.05586434]
594.png,[ 0.61630327 -0.92726348  0.58199951 -0.04170016]
595.png,[-0.12798773  0.21179276  0.05718765  0.02762764]
596.png,[ 0.64367981 -0.98905633  0.61432222 -0.04590314]
597.png,[ 0.65936749 -1.03012852  0.63648696 -0.04924489]
598.png,[-0.11189398  0.16125009  0.08405393  0.02468352]
599.png,[-0.10893488  0.14571438  0.09327143  0.02283736]
600.png,[ 0.63332069 -1.01052469  0.62939645 -0.04786564]
601.png,[ 0.63321422 -1.01133299  0.62243503 -0.04607381]
602.png,[-0.07688284  0.08199506  0.11227204  0.02204729]
603.png,[-0.19863932  0.29920573 -0.00854468  0.03943978]
604.png,[-0.14736499  0.20061016  0.03964099  0.03324452]
605.png,[-0.09334067  0.21261085 -0.04060073  0.04091709]
606.png,[-0.09825039  0.20855899 -0.03680269  0.04027828]
607.png,[-0.25568734  0.50261262 -0.20178352  0.06353038]
608.png,[-0.22974123  0.44899746 -0.17375062  0.0592921 ]
609.png,[-0.19376696  0.36220664 -0.12129002  0.05043505]
610.png,[-0.19503152  0.38196256 -0.1520342   0.05768247]
611.png,[-0.10161619  0.21683335 -0.06981829  0.04618263]
612.png,[-0.14305493  0.2631062  -0.08450147  0.04725257]
613.png,[-0.18744365  0.3584755  -0.15363052  0.05996032]
614.png,[-0.20181975  0.41273501 -0.20389274  0.0676041 ]
615.png,[-0.25343443  0.48593123 -0.2373572   0.0720266 ]
616.png,[ 0.02574921 -0.03883591  0.05772231  0.02005125]
617.png,[ 0.02378747 -0.03961836  0.05821203  0.01992223]
618.png,[ 0.07190084 -0.12980533  0.09869323  0.01473585]
619.png,[ 0.09170625 -0.23566582  0.21904675 -0.02800345]
620.png,[ 0.25792658 -0.52634748  0.36602706 -0.04973447]
621.png,[ 0.0794763  -0.18082832  0.16835708 -0.02087733]
622.png,[ 0.1982903  -0.45130655  0.33748406 -0.04620229]
623.png,[ 0.05034718 -0.12385482  0.10312769  0.00752644]
624.png,[ 0.25178227 -0.48223757  0.26882845 -0.00675247]
625.png,[ 0.27573504 -0.6346603   0.44095577 -0.06069511]
626.png,[ 0.05079724 -0.17322287  0.15939186 -0.01731628]
627.png,[ 0.06416561 -0.22548155  0.1988864  -0.02513572]
628.png,[ 0.16292002 -0.41585364  0.29784494 -0.03962776]
629.png,[ 0.32547658 -0.69360171  0.43207581 -0.05744923]
630.png,[ 0.27100265 -0.62801494  0.40954082 -0.05544504]
631.png,[ 0.42048324 -0.83885035  0.47838603 -0.05977622]
632.png,[ 0.20669786 -0.46207466  0.27730507 -0.03236175]
633.png,[ 0.33609961 -0.70416922  0.40182561 -0.05032743]
634.png,[ 0.22941087 -0.51024003  0.28967821 -0.03444495]
635.png,[-0.00288302 -0.00984739 -0.04140727  0.01136938]
636.png,[ 0.16577385 -0.32303947  0.1280984  -0.03505623]
637.png,[ 0.05326497 -0.08204761 -0.03684184 -0.00924255]
638.png,[ 0.10917004 -0.22653031  0.0665868  -0.03572272]
639.png,[ 0.1418321  -0.29048926  0.1012153  -0.05009121]
640.png,[ 0.27012481 -0.58791308  0.32103599 -0.10929261]
641.png,[ 0.22069001 -0.44525352  0.20223141 -0.08881937]
642.png,[ 0.21466958 -0.44865157  0.20339952 -0.08860223]
643.png,[ 0.29771634 -0.60860952  0.28340533 -0.09934968]
644.png,[ 0.1430218  -0.30831651  0.10603188 -0.07579757]
645.png,[ 0.12174848 -0.29298382  0.1146705  -0.08597877]
646.png,[ 0.29687676 -0.64524075  0.332548   -0.13225178]
647.png,[ 0.19148601 -0.44278121  0.21159976 -0.11542903]
648.png,[ 0.23100195 -0.5009767   0.2265929  -0.11614349]
649.png,[ 0.15189209 -0.34103282  0.12069483 -0.1001299 ]
650.png,[ 0.10919948 -0.27347517  0.08568006 -0.09523424]
651.png,[ 0.15071032 -0.32345316  0.08769608 -0.09224496]
652.png,[ 0.1445498  -0.35057828  0.12900356 -0.10907658]
653.png,[ 0.10007467 -0.28122624  0.09540448 -0.10482003]
654.png,[ 0.16447541 -0.40379567  0.15821126 -0.11353867]
655.png,[ 0.14915438 -0.38320134  0.14513702 -0.11121126]
656.png,[-0.00230473 -0.08328415 -0.03439002 -0.08394129]
657.png,[ 0.03081466 -0.14646276 -0.00597203 -0.08727933]
658.png,[ 0.03101732 -0.16089736  0.0045467  -0.09000713]
659.png,[ 0.04938165 -0.20939061  0.0366125  -0.09528989]
660.png,[ 0.07000291 -0.24497561  0.05159853 -0.09676031]
661.png,[ 0.06031663 -0.23936392  0.05299161 -0.09743301]
662.png,[ 0.01716486 -0.17734152  0.02634277 -0.09388118]
663.png,[ 0.02727367 -0.19569757  0.03600037 -0.09529807]
664.png,[ 0.01005914 -0.17401778  0.02631723 -0.09417251]
665.png,[ 0.00417046 -0.16546576  0.02145182 -0.09262344]
666.png,[-0.01302432 -0.13691575  0.01113739 -0.09142645]
667.png,[-0.04218624 -0.10075017  0.00019088 -0.09052183]
668.png,[-0.03579901 -0.11419779  0.00444191 -0.09103524]
669.png,[-0.04623803 -0.10584156  0.00373923 -0.09106492]
670.png,[-0.07967768 -0.04488203 -0.03041199 -0.08438757]
671.png,[-0.07239439 -0.06526602 -0.0191365  -0.08614987]
672.png,[-0.07819499 -0.06104707 -0.01767188 -0.08663881]
673.png,[-0.08185306 -0.06315271 -0.01466219 -0.08742562]
674.png,[-0.10233195 -0.02581319 -0.03309588 -0.08471102]
675.png,[-0.10975001 -0.02933059 -0.02466919 -0.08589704]
676.png,[-0.10923657 -0.04109224 -0.01345351 -0.08780121]
677.png,[-0.11650771 -0.03581073 -0.01277585 -0.08850672]
678.png,[-0.00855844 -0.22048767  0.06805628 -0.09169107]
679.png,[-0.01427145 -0.21017918  0.06146284 -0.09056955]
680.png,[-0.0027702  -0.24367812  0.08415077 -0.09439198]
681.png,[ 0.01640986 -0.28099318  0.1036544  -0.09715075]
682.png,[ 0.01274301 -0.27678682  0.10113562 -0.09672386]
683.png,[ 0.01274301 -0.27678682  0.10113562 -0.09672386]
684.png,[ 0.01348657 -0.27460937  0.0994206  -0.09616892]
685.png,[ 0.12605195 -0.50101349  0.2323869  -0.11524727]
686.png,[ 0.00839334 -0.28076298  0.10871104 -0.09770038]
687.png,[ 0.14848891 -0.55861591  0.27039193 -0.12228707]
688.png,[ 0.02117288 -0.30844562  0.12151391 -0.09914834]
689.png,[-0.00412425 -0.2660376   0.09960994 -0.09590861]
690.png,[ 0.04742166 -0.35830307  0.14699557 -0.10267909]
691.png,[ 0.00791208 -0.28577873  0.10541788 -0.09588833]
692.png,[-0.01647104 -0.25066058  0.08593811 -0.09289713]
693.png,[-0.01110278 -0.26223557  0.09231777 -0.09382107]
694.png,[ 0.00866351 -0.29358793  0.1073847  -0.09554922]
695.png,[-0.08900858 -0.142385    0.04910682 -0.09600413]
696.png,[-0.04782083 -0.21612941  0.08075977 -0.09990999]
697.png,[-0.08328761 -0.15829669  0.05388831 -0.09663245]
698.png,[-0.0966636  -0.13777125  0.04240465 -0.09494426]
699.png,[-0.04166357 -0.24255355  0.09388533 -0.10165409]
700.png,[-0.08592498 -0.1607203   0.04921772 -0.09474953]
701.png,[-0.06533289 -0.21094645  0.07964022 -0.09959361]
702.png,[-0.0559418  -0.23428734  0.09160491 -0.1015677 ]
703.png,[-0.03175806 -0.28316157  0.11650191 -0.10500454]
704.png,[-0.10698778 -0.16382945  0.05904418 -0.09659601]
705.png,[-0.08910155 -0.19226898  0.07112767 -0.09857224]
706.png,[-0.11961775 -0.13711522  0.03982761 -0.09352944]
707.png,[-0.0507165  -0.26889615  0.10587601 -0.10270343]
708.png,[-0.07824934 -0.22266679  0.08239129 -0.09897921]
709.png,[-0.19030597 -0.01759714 -0.03500169 -0.08150321]
710.png,[-0.15486105 -0.08167194 -0.00400565 -0.0856948 ]
711.png,[-0.20940565  0.01499685 -0.05404479 -0.07850081]
712.png,[-0.12736757 -0.14043946  0.0225093  -0.0890648 ]
713.png,[-0.16606505 -0.06953006 -0.01777972 -0.0823209 ]
714.png,[-0.28876177  0.13425202 -0.111096   -0.0767725 ]
715.png,[-0.2364259   0.04169057 -0.06805058 -0.08260919]
716.png,[-0.25530377  0.06838682 -0.07752159 -0.0814892 ]
717.png,[-0.31553274  0.17683291 -0.13920396 -0.07219087]
718.png,[-0.30922198  0.17932552 -0.15358842 -0.06898171]
719.png,[-0.36297309  0.26564574 -0.20119208 -0.06158744]
720.png,[ 0.25614953 -0.83565721  0.32688784 -0.13578793]
721.png,[-0.35492821  0.25343278 -0.20794215 -0.05872679]
722.png,[-0.36788885  0.2661916  -0.20918063 -0.05897933]
723.png,[-0.35732587  0.25444358 -0.20894084 -0.0581007 ]
724.png,[ 0.2551081  -0.87016568  0.33907916 -0.13616813]
725.png,[ 0.16778719 -0.74111887  0.29688042 -0.1401732 ]
726.png,[-0.36886732  0.26704732 -0.21214047 -0.06487325]
727.png,[ 0.23067294 -0.85160978  0.34181323 -0.14566769]
728.png,[ 0.06212716 -0.5538061   0.17944038 -0.12248713]
729.png,[-0.50066418  0.45178923 -0.30553006 -0.05555292]
730.png,[ 0.03311557 -0.52090481  0.16464915 -0.12261132]
731.png,[ 0.20155194 -0.81755657  0.30732816 -0.14214131]
732.png,[-0.45214618  0.38534922 -0.29339684 -0.05355475]
733.png,[-0.46452343  0.37976647 -0.28274882 -0.055776  ]
734.png,[-0.49460186  0.4287592  -0.3126662  -0.0507323 ]
735.png,[ 0.21437858 -0.90729344  0.3885673  -0.16760691]
736.png,[-0.46160147  0.35511006 -0.25066939 -0.07501136]
737.png,[ 0.05780924 -0.63772833  0.24520211 -0.1480979 ]
738.png,[-0.48347368  0.37590157 -0.26702152 -0.07206113]
739.png,[-0.42005277  0.27887073 -0.22213773 -0.07878418]
740.png,[-0.55402825  0.50696482 -0.336834   -0.06742819]
741.png,[ 0.01443711 -0.56095692  0.188673   -0.14483673]
742.png,[ 0.11519305 -0.74179412  0.27567787 -0.15828069]
743.png,[-0.57648386  0.55396722 -0.37634359 -0.06279872]
744.png,[-0.53160127  0.48037525 -0.34404151 -0.0660172 ]
745.png,[-0.50110586  0.4304672  -0.32051064 -0.06971469]
746.png,[-0.52141008  0.46392048 -0.33704994 -0.06737915]
747.png,[-0.52141008  0.46392048 -0.33704994 -0.06737915]
748.png,[-0.52141008  0.46392048 -0.33704994 -0.06737915]
749.png,[-0.52181408  0.46733663 -0.34173575 -0.06565814]
750.png,[-0.53140517  0.47900949 -0.34139583 -0.06830062]
751.png,[-0.52141008  0.46392048 -0.33704994 -0.06737915]
752.png,[-0.52141008  0.46392048 -0.33704994 -0.06737915]
753.png,[-0.53146559  0.47702977 -0.33943959 -0.068708  ]
754.png,[-0.53140517  0.47900949 -0.34139583 -0.06830062]
755.png,[-0.52141008  0.46392048 -0.33704994 -0.06737915]
756.png,[-0.54693626  0.50443759 -0.35637234 -0.06474365]
757.png,[-0.54693626  0.50443759 -0.35637234 -0.06474365]
758.png,[-0.53146559  0.47702977 -0.33943959 -0.068708  ]
759.png,[-0.55972761  0.5251022  -0.36414063 -0.06504996]
760.png,[-0.54693626  0.50443759 -0.35637234 -0.06474365]
761.png,[-0.55709603  0.51980709 -0.36086166 -0.06564416]
762.png,[-0.53146559  0.47702977 -0.33943959 -0.068708  ]
763.png,[-0.54920717  0.50639064 -0.35500352 -0.06586489]
764.png,[-0.54693626  0.50443759 -0.35637234 -0.06474365]
765.png,[-0.53146559  0.47702977 -0.33943959 -0.068708  ]
766.png,[-0.55936682  0.52175988 -0.35949268 -0.06676543]
767.png,[-0.55709603  0.51980709 -0.36086166 -0.06564416]
768.png,[-0.55655748  0.52096312 -0.36239322 -0.06529919]
769.png,[-0.52141008  0.46392048 -0.33704994 -0.06737915]
770.png,[-0.59588691  0.5846985  -0.38865723 -0.06102713]
771.png,[-0.61667802  0.62700973 -0.41947086 -0.05309635]
772.png,[ 0.22426896 -0.94554032  0.39278739 -0.17140254]
773.png,[-0.46104946  0.32386943 -0.23501829 -0.07625759]
774.png,[-0.64546404  0.71302232 -0.48789106 -0.02222487]
775.png,[-0.04962286 -0.41065256  0.08095055 -0.10440212]
776.png,[ 0.16730623 -0.80615255  0.30053985 -0.13578946]
777.png,[ 0.13454266 -0.73191382  0.25361163 -0.12125623]
778.png,[ 0.20594976 -0.88929067  0.36537396 -0.13858314]
779.png,[-0.4054732   0.24477385 -0.18298978 -0.06131474]
780.png,[-0.41591512  0.25512401 -0.17752017 -0.06340328]
781.png,[-0.31701858  0.07864463 -0.06315837 -0.08233535]
782.png,[-0.30233463  0.04088728 -0.0496931  -0.0765956 ]
783.png,[-0.2647602  -0.01993243 -0.00037556 -0.08612871]
784.png,[-0.27369771 -0.00783815 -0.00231804 -0.085064  ]
785.png,[-0.208239   -0.08203238 -0.01445677 -0.05911339]
786.png,[-0.20642584 -0.07839779 -0.00879698 -0.06120018]
787.png,[-0.31037642  0.10415393 -0.1012264  -0.0463663 ]
788.png,[-0.24460168 -0.02659152 -0.01431402 -0.06059597]
789.png,[-0.22868956 -0.04269514 -0.00494821 -0.06219968]
790.png,[-0.27640088  0.05016005 -0.04777158 -0.05723294]
791.png,[-0.26193467  0.03093638 -0.03999503 -0.05772697]
792.png,[-0.2740985   0.05887109 -0.05090899 -0.05637812]
793.png,[-0.31099333  0.13737867 -0.09143063 -0.05054581]
794.png,[-0.28635454  0.10900961 -0.08028222 -0.05196336]
795.png,[-0.3307148   0.18391496 -0.11508505 -0.04765129]
796.png,[-0.22699489  0.01308556 -0.03802859 -0.05139163]
797.png,[-0.18102602 -0.05380721 -0.00571459 -0.05589808]
798.png,[-0.39783761  0.40652329 -0.30169866  0.00223045]
799.png,[-0.24955333  0.0845401  -0.08202508 -0.04379079]
800.png,[-0.13720085 -0.13138621  0.04684949 -0.06400257]
801.png,[-0.07370962 -0.22548484  0.0958593  -0.07142082]
802.png,[-0.09943939 -0.18052968  0.07016847 -0.06699686]
803.png,[-0.09025976 -0.19630687  0.07928652 -0.06927394]
804.png,[-0.32942648  0.28472664 -0.22102978 -0.01164586]
805.png,[-0.2789516   0.20926711 -0.18715578 -0.01611095]
806.png,[-0.08097055 -0.18898333  0.06904027 -0.06730937]
807.png,[-0.10403386 -0.14242843  0.04308706 -0.06334525]
808.png,[-0.21758832  0.12071055 -0.14952414 -0.02094693]
809.png,[-0.06607291 -0.19465701  0.06749906 -0.06687358]
810.png,[-0.24925999  0.17876263 -0.17140759 -0.02037604]
811.png,[-0.08334283 -0.15064589  0.03891061 -0.06232545]
812.png,[-0.02060893 -0.28009082  0.11884556 -0.07618253]
813.png,[-0.08516725 -0.15148921  0.04942547 -0.06554413]
814.png,[-0.03678726 -0.23353638  0.09031746 -0.07118823]
815.png,[-0.11493067 -0.09111038  0.0209217  -0.06184365]
816.png,[-0.0906404  -0.12269467  0.03268609 -0.06300354]
817.png,[-0.09635537 -0.10237489  0.01586221 -0.05992899]
818.png,[-0.2559044   0.24525114 -0.21777907 -0.01114919]
819.png,[-0.08215574 -0.13044008  0.0338046  -0.06386159]
820.png,[-0.07093741 -0.14426896  0.03613846 -0.06269053]
821.png,[-0.05833391 -0.17067275  0.05369891 -0.06634436]
822.png,[-0.0681908  -0.14884069  0.03950186 -0.06426195]
823.png,[-0.0365132  -0.20073639  0.06163678 -0.06647695]
824.png,[-0.14047943 -0.02871004 -0.00792532 -0.06620678]
825.png,[-0.02094399 -0.22885923  0.07872931 -0.06944594]
826.png,[ 0.0098781  -0.28432048  0.11020049 -0.07433737]
827.png,[ 0.00779672 -0.28342034  0.11554867 -0.07740782]
828.png,[ 0.02090473 -0.2923882   0.10983283 -0.07374752]
829.png,[ 0.00647325 -0.2599133   0.09207588 -0.07122515]
830.png,[-0.00127744 -0.25399837  0.09819294 -0.07462962]
831.png,[ 0.01049802 -0.27492645  0.10767903 -0.07602797]
832.png,[-0.03868177 -0.1666337   0.04049164 -0.06372757]
833.png,[ 0.10384877 -0.45952529  0.22574425 -0.09307614]
